,0,1,2,3,4,5,6,7,8,9,10,11,12,13
2254,13,1955,165.0,42.0,141.4,87.7,114.7,86.2,320.9,337.5,194.4,413.6,0.3,15.5
2255,13,1956,96.5,44.7,206.5,58.0,26.8,118.8,293.9,266.1,113.1,222.3,8.3,86.6
2256,13,1957,181.0,37.9,133.8,146.4,151.9,79.0,321.3,253.9,263.7,84.5,56.3,112.9
2257,13,1958,84.0,22.4,72.8,61.7,65.0,34.7,452.0,265.3,265.9,75.2,2.2,171.1
2258,13,1959,136.1,243.1,94.7,43.3,52.8,52.0,418.6,243.7,219.5,81.7,53.9,1.0
2259,13,1960,82.9,0.7,134.2,66.2,20.8,78.3,355.3,226.8,72.9,7.2,3.8,66.2
2260,13,1961,153.8,157.2,68.8,104.2,34.2,88.7,320.3,314.3,153.1,46.2,37.6,37.2
2261,13,1962,45.0,102.9,82.9,102.6,55.4,86.5,242.7,255.8,303.7,5.8,66.5,43.8
2262,13,1963,14.1,57.2,201.2,49.5,47.2,108.9,325.7,308.1,111.3,2.4,76.8,52.2
2263,13,1964,176.6,58.8,83.6,97.7,86.8,86.2,278.9,246.8,197.1,0.1,1.8,39.6
2264,13,1965,52.5,209.1,170.9,126.6,143.9,24.9,278.3,117.3,39.9,25.8,12.8,18.3
2265,13,1966,0.3,145.0,78.4,77.2,95.7,187.1,250.5,298.0,153.3,30.8,13.9,40.8
2266,13,1967,30.8,99.1,181.5,31.4,48.1,99.3,386.3,403.3,105.7,36.9,23.8,112.4
2267,13,1968,188.5,114.1,80.8,50.9,44.9,99.3,277.2,181.1,16.3,47.2,9.1,58.8
2268,13,1969,66.0,78.6,72.7,130.4,111.0,31.0,201.8,306.7,117.2,8.4,2.4,1.5
2269,13,1970,116.5,39.0,37.9,7.3,43.5,163.2,223.4,280.4,164.4,6.6,0.2,0.3
2270,13,1971,53.1,76.5,13.7,57.5,71.8,252.7,352.8,301.2,67.0,13.8,12.2,2.6
2271,13,1972,55.0,77.0,55.0,82.1,21.3,43.8,184.2,159.9,57.6,31.1,21.3,54.0
2272,13,1973,116.8,80.6,68.4,15.7,40.0,99.1,167.8,213.9,86.3,32.1,5.4,29.1
2273,13,1974,75.0,44.6,33.7,24.6,41.8,76.4,168.8,204.6,30.5,28.8,2.4,45.1
2274,13,1975,137.8,124.7,126.3,25.4,35.1,86.9,214.0,191.8,95.3,13.8,0.2,2.7
2275,13,1976,66.7,105.5,126.6,49.1,30.1,85.5,368.9,238.0,72.6,20.2,1.7,14.6
2276,13,1977,85.5,4.7,12.9,97.5,87.2,86.1,339.7,236.4,197.1,18.8,9.9,69.2
2277,13,1978,63.7,102.6,157.9,53.5,31.1,156.1,280.0,300.1,137.7,3.6,75.9,9.0
2278,13,1979,170.0,115.3,157.4,31.9,85.1,64.8,163.4,119.0,43.5,7.0,34.0,29.6
2279,13,1980,83.2,87.1,71.7,28.5,26.1,106.8,477.1,128.8,52.5,25.3,27.3,40.5
2280,13,1981,114.5,96.3,162.0,54.4,67.1,94.7,233.5,163.4,71.6,11.4,70.4,7.9
2281,13,1982,187.3,147.7,228.9,146.2,152.5,58.3,160.4,170.2,31.5,42.5,21.8,75.7
2282,13,1983,91.7,97.6,162.8,136.7,86.1,59.2,166.7,204.2,121.5,48.2,1.0,13.9
2283,13,1984,24.3,134.5,38.7,68.6,14.7,105.0,194.4,192.5,121.5,10.6,25.1,38.4
2284,13,1985,70.4,23.0,36.2,65.6,54.3,54.1,301.3,252.7,118.0,127.6,2.8,88.0
2285,13,1986,7.3,119.3,159.4,105.3,99.1,86.4,240.9,246.9,52.4,43.4,72.7,89.5
2286,13,1987,68.1,84.6,77.9,132.1,214.2,81.0,90.4,147.8,50.3,76.7,0.8,11.6
2287,13,1988,41.6,128.3,353.9,27.2,39.3,84.0,411.3,304.7,360.2,2.2,4.9,123.5
2288,13,1989,111.0,62.5,89.2,39.4,92.5,59.7,291.1,247.3,64.9,7.3,52.9,59.4
2289,13,1990,36.2,161.2,217.7,52.5,61.8,80.2,302.3,221.8,162.8,15.6,10.1,140.6
2290,13,1991,24.0,143.1,120.6,104.5,69.7,67.1,141.6,258.3,128.5,2.2,4.3,40.9
2291,13,1992,123.9,75.8,199.4,36.9,83.9,53.0,277.5,374.0,127.6,7.0,19.4,4.7
2292,13,1993,109.2,69.7,164.1,20.6,56.7,70.9,386.9,89.1,143.1,0.3,17.7,0.0
2293,13,1994,88.7,124.7,29.0,131.3,65.5,114.2,367.0,311.0,92.7,8.5,0.1,77.6
2294,13,1995,61.5,140.0,96.7,85.8,44.2,66.5,332.4,345.1,284.5,5.4,13.9,17.7
2295,13,1996,118.6,117.8,112.5,50.6,68.5,173.7,210.6,348.3,138.5,38.3,0.6,6.4
2296,13,1997,50.9,58.5,60.4,97.4,66.1,92.3,198.7,476.1,113.8,44.4,87.4,108.5
2297,13,1998,13.5,133.8,139.4,71.5,41.3,152.3,210.7,239.8,251.5,119.4,5.9,2.4
2298,13,1999,109.2,54.3,33.4,7.1,98.3,104.7,304.1,284.6,111.4,6.4,28.9,2.5
2299,13,2000,118.2,119.0,68.1,25.6,79.9,198.0,265.1,126.7,50.1,0.0,10.5,6.9
2300,13,2001,30.5,35.7,105.8,66.9,67.3,153.8,239.5,202.3,26.9,5.0,20.8,37.3
2301,13,2002,66.7,136.5,136.9,124.0,27.0,56.1,81.8,225.6,123.1,8.2,0.7,3.9
2302,13,2003,39.5,116.6,113.0,52.9,35.9,61.4,187.7,228.7,135.5,0.3,22.5,40.4
2303,13,2004,86.2,43.0,5.9,54.7,57.6,76.1,141.3,202.5,47.6,104.7,9.3,49.4
2304,13,2005,147.8,222.9,143.3,35.2,52.4,52.6,317.2,114.2,156.3,1.8,0.3,4.5
2305,13,2006,102.5,38.2,137.3,44.3,68.4,104.8,260.3,274.2,92.8,17.5,26.9,51.2
2306,13,2007,1.3,121.0,177.0,9.6,39.3,155.7,155.2,234.3,85.7,18.7,1.0,35.6
2307,13,2008,129.9,63.2,6.3,44.4,42.9,187.3,194.9,224.7,142.6,33.9,5.3,38.9
2308,13,2009,54.8,45.9,43.4,91.2,53.5,45.5,170.2,162.6,172.1,16.4,93.1,7.8
2309,13,2010,25.5,96.6,45.1,60.3,81.4,108.5,291.8,274.1,176.7,30.5,10.8,58.1
2310,13,2011,43.9,97.4,49.7,62.4,45.1,118.3,177.7,380.2,120.3,6.0,0.3,6.9
2311,13,2012,92.3,51.3,28.4,55.9,9.4,31.1,241.5,280.6,133.1,3.1,3.2,21.8
2312,13,2013,79.9,182.6,76.6,28.9,32.6,233.6,208.8,240.0,65.8,21.8,16.6,24.8
2313,13,2014,69.6,124.9,125.2,60.6,68.9,51.7,203.6,146.7,84.6,19.3,4.5,49.3
2314,13,2015,67.2,156.6,192.5,84.9,45.0,85.8,249.9,195.9,75.5,17.7,14.5,25.0
2315,13,2016,18.7,38.4,114.4,47.5,70.2,101.3,194.0,272.7,56.8,5.3,0.0,2.2
2316,13,2017,157.6,46.3,57.4,88.0,62.0,123.1,216.1,273.1,103.4,0.3,6.9,48.0
2317,14,1901,66.4,69.3,69.6,132.2,105.8,53.4,171.7,181.3,101.8,24.1,0.0,4.4
2318,14,1902,6.5,9.7,91.3,100.5,70.7,113.3,108.4,136.9,62.2,15.1,44.0,1.8
2319,14,1903,96.2,21.5,238.6,58.7,57.3,18.9,332.5,218.6,176.9,10.7,15.0,41.8
2320,14,1904,110.6,17.3,145.2,64.5,67.8,25.9,182.3,132.2,62.3,50.0,24.8,99.2
2321,14,1905,146.7,76.3,161.4,71.7,65.2,43.3,145.2,111.5,239.7,5.8,0.6,90.2
2322,14,1906,81.0,160.4,167.2,49.3,39.4,52.2,107.0,257.4,237.0,5.3,0.0,36.9
2323,14,1907,99.6,195.8,132.2,151.0,57.0,85.9,85.1,220.3,24.9,13.9,3.1,0.8
2324,14,1908,86.4,51.4,28.1,195.8,45.3,26.1,233.3,345.9,118.9,9.0,1.2,86.0
2325,14,1909,91.9,149.3,56.1,48.0,43.1,68.2,252.2,264.7,237.7,55.2,0.1,73.4
2326,14,1910,123.6,85.1,65.6,99.7,33.0,126.2,193.7,276.1,39.4,0.4,0.1,66.7
2327,14,1911,344.8,52.3,285.4,53.1,18.7,76.7,95.1,144.4,72.8,15.1,93.6,28.1
2328,14,1912,169.8,39.7,107.5,102.8,61.1,22.9,192.7,152.9,14.0,4.6,21.4,47.3
2329,14,1913,68.4,141.9,95.0,81.0,54.4,99.1,152.2,173.9,24.4,12.8,33.4,63.7
2330,14,1914,47.8,228.9,155.4,153.7,91.9,86.1,369.9,159.3,103.3,157.3,43.0,95.6
2331,14,1915,47.4,218.3,109.7,132.3,18.2,54.4,87.7,174.6,71.7,27.6,0.0,21.9
2332,14,1916,37.5,159.4,69.0,67.7,58.6,92.9,244.3,216.5,46.9,30.9,3.4,7.2
2333,14,1917,63.6,34.2,92.7,145.0,67.9,155.4,170.3,231.4,219.5,129.6,0.0,76.5
2334,14,1918,25.8,27.7,269.0,173.9,4.7,59.6,95.3,118.1,19.0,14.9,19.6,88.9
2335,14,1919,187.7,98.3,121.6,73.3,49.5,36.9,247.2,208.5,37.7,1.4,0.3,126.8
2336,14,1920,82.9,126.4,199.8,97.2,63.3,40.2,81.2,98.1,48.0,17.3,0.8,34.7
2337,14,1921,140.6,71.3,60.4,44.9,21.8,56.7,137.7,209.3,65.8,76.8,3.1,169.3
2338,14,1922,87.9,60.6,82.4,67.4,26.5,63.4,163.9,99.1,149.7,28.7,1.5,59.7
2339,14,1923,185.9,163.2,106.9,60.9,135.7,23.8,176.7,244.9,33.0,71.4,9.3,52.6
2340,14,1924,89.2,218.7,91.6,87.6,132.2,4.0,138.2,203.9,103.2,1.3,22.3,89.8
2341,14,1925,90.4,86.8,45.7,70.9,106.1,80.7,242.3,179.3,25.9,32.7,52.5,0.0
2342,14,1926,52.6,61.7,182.4,123.9,92.0,33.9,185.8,245.1,109.2,0.3,2.5,34.1
2343,14,1927,84.6,117.3,80.8,53.2,82.6,27.9,226.2,220.3,27.7,7.6,4.5,40.3
2344,14,1928,142.9,192.2,125.9,109.2,18.4,46.2,115.7,177.1,121.6,1.2,102.4,138.3
2345,14,1929,121.2,66.4,40.3,53.0,42.6,60.0,182.6,266.7,20.9,60.4,2.0,186.6
2346,14,1930,201.8,116.1,114.6,209.2,53.1,55.1,211.0,105.9,49.0,43.7,0.9,7.6
2347,14,1931,124.7,142.4,47.1,35.5,109.0,11.1,205.0,192.6,30.4,43.9,7.9,5.3
2348,14,1932,99.4,102.7,122.7,32.8,87.1,58.6,255.0,174.1,11.5,9.9,1.6,84.0
2349,14,1933,104.0,137.4,187.1,107.2,31.1,63.7,175.2,217.7,101.9,48.1,12.2,2.1
2350,14,1934,110.1,27.2,71.1,96.8,36.2,60.7,146.3,158.9,16.8,3.5,2.0,73.5
2351,14,1935,193.3,95.7,129.9,145.5,20.1,44.7,154.3,183.4,30.4,19.5,48.9,19.7
2352,14,1936,59.9,168.9,242.1,62.4,21.8,96.0,163.6,140.2,54.7,16.7,19.9,94.7
2353,14,1937,67.9,160.0,91.0,80.7,19.5,32.2,133.0,73.5,57.5,88.7,14.7,121.1
2354,14,1938,183.1,194.2,132.6,76.4,14.8,118.7,123.0,136.7,11.2,31.0,11.1,29.0
2355,14,1939,89.1,221.0,179.9,68.5,19.6,34.6,164.2,95.2,72.7,57.4,0.0,1.1
2356,14,1940,96.8,61.1,108.9,71.9,69.0,85.2,127.4,151.9,69.9,8.5,8.6,19.2
2357,14,1941,81.7,52.5,109.6,40.1,41.3,44.0,120.2,100.8,163.2,11.4,19.9,87.0
2358,14,1942,127.7,196.9,39.4,85.9,88.0,35.5,200.0,274.5,80.3,21.7,9.8,80.2
2359,14,1943,245.5,37.5,145.0,94.9,124.8,27.6,135.1,228.8,94.0,1.1,3.6,29.8
2360,14,1944,114.9,142.5,98.8,72.5,26.4,37.2,193.9,183.2,51.1,18.4,37.8,74.2
2361,14,1945,131.7,23.0,138.2,101.8,37.8,49.8,129.7,104.1,94.3,26.1,9.5,10.3
2362,14,1946,36.6,89.7,87.1,26.0,32.4,82.6,159.0,173.8,16.3,43.5,70.8,104.5
2363,14,1947,64.7,81.9,68.3,5.7,61.3,39.2,130.0,182.0,177.9,14.6,8.9,79.4
2364,14,1948,47.9,133.7,261.1,43.4,21.4,66.9,278.3,182.0,60.6,6.2,5.5,76.1
2365,14,1949,101.3,194.0,127.7,59.1,54.9,69.2,144.6,85.1,38.6,24.0,11.0,37.5
2366,14,1950,367.8,96.1,115.4,119.3,55.5,20.9,182.2,175.6,371.1,12.8,0.7,5.7
2367,14,1951,107.3,99.3,120.6,90.1,94.6,64.8,116.9,160.6,27.4,23.0,25.4,32.8
2368,14,1952,88.2,94.1,199.5,42.7,62.8,77.4,175.9,216.9,19.4,1.4,16.0,75.2
2369,14,1953,135.5,46.6,98.6,97.2,29.6,75.4,248.7,257.5,117.5,51.3,16.0,55.8
2370,14,1954,308.4,250.6,60.7,16.2,73.7,26.1,96.1,123.2,286.0,38.1,15.9,12.3
2371,14,1955,47.9,14.9,124.4,64.4,113.5,20.8,160.0,329.4,89.2,170.6,0.0,21.4
2372,14,1956,136.4,63.9,180.9,115.1,18.5,113.0,356.8,292.5,49.3,134.0,2.5,57.8
2373,14,1957,184.1,144.7,110.9,222.7,144.4,73.5,143.8,203.2,29.9,113.6,86.9,62.6
2374,14,1958,38.7,85.8,116.0,101.0,91.6,34.5,253.5,265.1,229.3,25.3,16.3,93.3
2375,14,1959,113.5,120.8,114.6,33.3,57.4,19.8,454.6,243.7,243.0,47.3,85.2,17.0
2376,14,1960,48.2,9.9,144.7,47.0,29.3,23.3,202.3,183.3,34.2,1.1,4.1,39.0
2377,14,1961,103.3,57.9,54.5,107.5,55.1,107.3,199.6,217.4,118.3,28.8,53.2,35.0
2378,14,1962,20.5,97.0,51.0,117.5,34.0,41.1,132.7,137.1,171.3,11.9,52.7,63.5
2379,14,1963,0.0,36.4,251.8,188.9,82.4,24.8,68.4,67.0,32.9,12.8,83.5,60.2
2380,14,1964,126.2,60.7,96.0,134.6,41.3,92.7,167.4,99.4,64.0,1.3,4.6,58.0
2381,14,1965,62.2,138.1,99.9,179.8,153.4,32.4,83.9,62.0,16.4,26.2,33.0,25.2
2382,14,1966,1.5,199.3,155.2,148.5,114.0,59.9,169.7,203.9,217.4,83.6,3.5,22.4
2383,14,1967,17.5,114.0,156.9,88.1,54.5,52.0,137.9,160.6,115.9,47.1,15.7,131.2
2384,14,1968,117.2,72.4,85.2,63.0,58.6,52.1,259.3,183.2,20.9,65.6,29.8,58.2
2385,14,1969,81.2,139.7,112.1,174.1,107.7,33.3,156.6,176.4,45.0,62.8,5.6,1.1
2386,14,1970,51.7,44.5,94.1,36.0,37.5,79.5,67.2,99.8,84.4,57.3,0.0,4.9
2387,14,1971,28.1,112.0,10.4,111.0,34.5,93.2,117.6,192.7,13.5,3.6,27.1,20.8
2388,14,1972,70.2,128.5,169.3,119.5,84.1,31.8,122.4,142.8,67.5,96.7,25.8,87.1
2389,14,1973,134.1,83.4,131.3,65.9,57.2,29.1,180.9,299.7,45.5,21.6,0.0,51.8
2390,14,1974,118.1,100.6,64.3,46.2,76.0,122.3,90.1,49.1,44.0,12.0,0.6,79.2
2391,14,1975,71.5,94.3,180.1,83.5,98.4,39.6,262.7,256.5,73.5,1.8,12.8,5.8
2392,14,1976,96.6,156.4,116.8,72.4,41.1,47.6,108.2,266.9,58.8,35.1,0.0,23.5
2393,14,1977,150.2,21.3,21.1,145.3,68.8,56.5,183.7,115.0,63.2,36.1,20.8,73.1
2394,14,1978,50.2,73.0,253.6,60.6,40.4,76.7,172.0,173.4,70.1,1.1,89.7,0.8
2395,14,1979,65.6,98.4,228.6,58.4,147.1,51.6,103.8,115.9,71.0,7.6,89.9,39.5
2396,14,1980,84.1,171.6,136.8,36.1,61.4,106.9,161.9,68.7,57.8,28.0,47.3,57.1
2397,14,1981,146.1,131.2,227.3,88.9,76.7,72.3,216.0,90.3,26.7,15.3,37.4,7.3
2398,14,1982,91.9,139.0,222.4,128.7,104.6,42.0,89.6,134.5,33.3,64.2,55.9,96.0
2399,14,1983,118.8,97.2,318.8,207.8,108.8,67.1,154.0,222.1,115.1,39.7,14.6,21.2
2400,14,1984,33.6,181.2,90.5,128.2,52.3,63.2,159.6,234.7,96.4,2.0,45.4,70.2
2401,14,1985,80.1,23.7,42.1,71.4,106.9,54.4,295.5,154.8,54.7,90.0,13.9,179.7
2402,14,1986,20.9,110.9,235.0,163.7,72.4,63.5,230.8,217.9,36.9,45.5,164.1,159.5
2403,14,1987,45.0,150.1,140.4,134.7,234.4,125.1,71.9,128.4,47.0,122.8,0.3,15.9
2404,14,1988,78.2,155.5,280.2,46.8,39.9,76.3,413.8,165.7,308.6,5.4,7.0,93.6
2405,14,1989,74.9,78.2,134.1,114.6,139.0,69.1,293.8,114.9,39.3,40.3,50.7,67.1
2406,14,1990,110.2,206.5,309.8,98.4,28.6,69.1,193.3,133.5,115.6,38.6,10.5,259.7
2407,14,1991,71.3,216.5,176.1,233.2,93.5,75.6,162.8,204.4,148.9,10.6,5.6,50.5
2408,14,1992,161.9,91.2,194.7,86.8,110.7,44.6,168.8,306.1,226.6,22.6,36.4,27.6
2409,14,1993,114.9,123.6,233.1,31.8,106.5,93.6,324.7,63.4,84.3,13.2,54.4,0.2
2410,14,1994,139.9,133.0,82.3,136.6,99.2,107.9,344.7,329.1,88.6,32.4,2.7,236.0
2411,14,1995,101.4,210.2,129.3,124.9,74.4,56.0,408.0,241.3,140.1,38.8,45.6,49.6
2412,14,1996,127.5,115.7,213.6,85.4,125.5,182.0,136.0,441.5,52.3,96.4,25.8,18.8
2413,14,1997,68.4,55.6,164.1,144.5,89.1,81.2,126.6,270.2,75.4,77.3,84.3,59.2
2414,14,1998,75.0,297.2,185.4,192.8,75.1,59.3,161.0,131.1,97.9,49.2,1.8,0.0
2415,14,1999,183.5,56.0,91.6,24.3,47.6,51.9,133.8,145.0,84.8,3.5,68.4,0.2
2416,14,2000,159.5,106.6,90.4,30.4,51.1,95.5,193.7,123.6,73.2,1.4,21.0,38.2
2417,14,2001,17.4,54.3,81.7,92.8,69.6,121.7,243.9,126.7,53.9,12.7,51.6,26.4
2418,14,2002,58.7,101.2,105.5,86.3,33.0,94.2,78.7,217.4,97.9,15.2,0.7,14.6
2419,14,2003,26.9,267.2,170.9,117.5,111.3,41.0,136.0,185.5,126.1,13.3,33.7,81.7
2420,14,2004,176.0,70.6,21.2,118.9,87.5,95.2,118.0,77.9,40.5,73.3,23.3,42.4
2421,14,2005,296.0,403.5,189.7,64.9,92.0,41.6,440.3,77.7,50.0,14.6,21.8,0.5
2422,14,2006,200.3,92.3,96.8,34.4,43.8,74.3,209.0,331.5,203.0,46.2,72.5,115.8
2423,14,2007,12.3,116.7,259.3,15.0,65.6,143.9,132.4,196.8,33.0,1.6,0.0,47.0
2424,14,2008,153.5,130.8,9.9,97.7,63.3,134.9,266.3,166.0,44.7,42.4,25.2,89.8
2425,14,2009,120.3,117.9,63.7,113.5,64.3,64.1,351.5443062200478,96.5,50.5,8.1,43.037585807822076,22.433075971581754
2426,14,2010,30.9,142.2,34.9,63.9,128.3,67.4,137.3,253.2,65.0,25.0,13.6,36.1
2427,14,2011,43.4,211.6,97.8,89.0,32.4,72.5,81.6,131.2,72.0,19.4,12.9,23.8
2428,14,2012,150.9,95.8,45.2,86.6,48.9,32.6,118.8,264.9,106.7,15.7,10.8,57.8
2429,14,2013,52.2,136.4,41.9,47.4,47.4,80.5,125.1,219.1,41.2,34.4,13.4,20.3
2430,14,2014,75.8,64.0,153.1,76.1,52.7,25.3,100.5,134.6,362.8,32.2,14.1,2.3
2431,14,2015,27.9,187.2,341.4,173.3,64.6,121.4,233.2,129.2,130.2,87.1,38.1,39.3
2432,14,2016,34.5,44.4,191.4,82.0,58.4,62.9,193.0,181.8,45.1,3.3,0.0,6.1
2433,14,2017,255.5,106.4,85.0,156.7,38.5,158.5,180.7,161.4,43.3,0.3,11.3,81.5
2434,18,1901,66.4,69.3,69.6,132.2,105.8,53.4,171.7,181.3,101.8,24.1,0.0,4.4
2435,18,1902,6.5,9.7,91.3,100.5,70.7,113.3,108.4,136.9,62.2,15.1,44.0,1.8
2436,18,1903,96.2,21.5,238.6,58.7,57.3,18.9,332.5,218.6,176.9,10.7,15.0,41.8
2437,18,1904,110.6,17.3,145.2,64.5,67.8,25.9,182.3,132.2,62.3,50.0,24.8,99.2
2438,18,1905,146.7,76.3,161.4,71.7,65.2,43.3,145.2,111.5,239.7,5.8,0.6,90.2
2439,18,1906,81.0,160.4,167.2,49.3,39.4,52.2,107.0,257.4,237.0,5.3,0.0,36.9
2440,18,1907,99.6,195.8,132.2,151.0,57.0,85.9,85.1,220.3,24.9,13.9,3.1,0.8
2441,18,1908,86.4,51.4,28.1,195.8,45.3,26.1,233.3,345.9,118.9,9.0,1.2,86.0
2442,18,1909,91.9,149.3,56.1,48.0,43.1,68.2,252.2,264.7,237.7,55.2,0.1,73.4
2443,18,1910,123.6,85.1,65.6,99.7,33.0,126.2,193.7,276.1,39.4,0.4,0.1,66.7
2444,18,1911,344.8,52.3,285.4,53.1,18.7,76.7,95.1,144.4,72.8,15.1,93.6,28.1
2445,18,1912,169.8,39.7,107.5,102.8,61.1,22.9,192.7,152.9,14.0,4.6,21.4,47.3
2446,18,1913,68.4,141.9,95.0,81.0,54.4,99.1,152.2,173.9,24.4,12.8,33.4,63.7
2447,18,1914,47.8,228.9,155.4,153.7,91.9,86.1,369.9,159.3,103.3,157.3,43.0,95.6
2448,18,1915,47.4,218.3,109.7,132.3,18.2,54.4,87.7,174.6,71.7,27.6,0.0,21.9
2449,18,1916,37.5,159.4,69.0,67.7,58.6,92.9,244.3,216.5,46.9,30.9,3.4,7.2
2450,18,1917,63.6,34.2,92.7,145.0,67.9,155.4,170.3,231.4,219.5,129.6,0.0,76.5
2451,18,1918,25.8,27.7,269.0,173.9,4.7,59.6,95.3,118.1,19.0,14.9,19.6,88.9
2452,18,1919,187.7,98.3,121.6,73.3,49.5,36.9,247.2,208.5,37.7,1.4,0.3,126.8
2453,18,1920,82.9,126.4,199.8,97.2,63.3,40.2,81.2,98.1,48.0,17.3,0.8,34.7
2454,18,1921,140.6,71.3,60.4,44.9,21.8,56.7,137.7,209.3,65.8,76.8,3.1,169.3
2455,18,1922,87.9,60.6,82.4,67.4,26.5,63.4,163.9,99.1,149.7,28.7,1.5,59.7
2456,18,1923,185.9,163.2,106.9,60.9,135.7,23.8,176.7,244.9,33.0,71.4,9.3,52.6
2457,18,1924,89.2,218.7,91.6,87.6,132.2,4.0,138.2,203.9,103.2,1.3,22.3,89.8
2458,18,1925,90.4,86.8,45.7,70.9,106.1,80.7,242.3,179.3,25.9,32.7,52.5,0.0
2459,18,1926,52.6,61.7,182.4,123.9,92.0,33.9,185.8,245.1,109.2,0.3,2.5,34.1
2460,18,1927,84.6,117.3,80.8,53.2,82.6,27.9,226.2,220.3,27.7,7.6,4.5,40.3
2461,18,1928,142.9,192.2,125.9,109.2,18.4,46.2,115.7,177.1,121.6,1.2,102.4,138.3
2462,18,1929,121.2,66.4,40.3,53.0,42.6,60.0,182.6,266.7,20.9,60.4,2.0,186.6
2463,18,1930,201.8,116.1,114.6,209.2,53.1,55.1,211.0,105.9,49.0,43.7,0.9,7.6
2464,18,1931,124.7,142.4,47.1,35.5,109.0,11.1,205.0,192.6,30.4,43.9,7.9,5.3
2465,18,1932,99.4,102.7,122.7,32.8,87.1,58.6,255.0,174.1,11.5,9.9,1.6,84.0
2466,18,1933,104.0,137.4,187.1,107.2,31.1,63.7,175.2,217.7,101.9,48.1,12.2,2.1
2467,18,1934,110.1,27.2,71.1,96.8,36.2,60.7,146.3,158.9,16.8,3.5,2.0,73.5
2468,18,1935,193.3,95.7,129.9,145.5,20.1,44.7,154.3,183.4,30.4,19.5,48.9,19.7
2469,18,1936,59.9,168.9,242.1,62.4,21.8,96.0,163.6,140.2,54.7,16.7,19.9,94.7
2470,18,1937,67.9,160.0,91.0,80.7,19.5,32.2,133.0,73.5,57.5,88.7,14.7,121.1
2471,18,1938,183.1,194.2,132.6,76.4,14.8,118.7,123.0,136.7,11.2,31.0,11.1,29.0
2472,18,1939,89.1,221.0,179.9,68.5,19.6,34.6,164.2,95.2,72.7,57.4,0.0,1.1
2473,18,1940,96.8,61.1,108.9,71.9,69.0,85.2,127.4,151.9,69.9,8.5,8.6,19.2
2474,18,1941,81.7,52.5,109.6,40.1,41.3,44.0,120.2,100.8,163.2,11.4,19.9,87.0
2475,18,1942,127.7,196.9,39.4,85.9,88.0,35.5,200.0,274.5,80.3,21.7,9.8,80.2
2476,18,1943,245.5,37.5,145.0,94.9,124.8,27.6,135.1,228.8,94.0,1.1,3.6,29.8
2477,18,1944,114.9,142.5,98.8,72.5,26.4,37.2,193.9,183.2,51.1,18.4,37.8,74.2
2478,18,1945,131.7,23.0,138.2,101.8,37.8,49.8,129.7,104.1,94.3,26.1,9.5,10.3
2479,18,1946,36.6,89.7,87.1,26.0,32.4,82.6,159.0,173.8,16.3,43.5,70.8,104.5
2480,18,1947,64.7,81.9,68.3,5.7,61.3,39.2,130.0,182.0,177.9,14.6,8.9,79.4
2481,18,1948,47.9,133.7,261.1,43.4,21.4,66.9,278.3,182.0,60.6,6.2,5.5,76.1
2482,18,1949,101.3,194.0,127.7,59.1,54.9,69.2,144.6,85.1,38.6,24.0,11.0,37.5
2483,18,1950,367.8,96.1,115.4,119.3,55.5,20.9,182.2,175.6,371.1,12.8,0.7,5.7
2484,18,1951,107.3,99.3,120.6,90.1,94.6,64.8,116.9,160.6,27.4,23.0,25.4,32.8
2485,18,1952,88.2,94.1,199.5,42.7,62.8,77.4,175.9,216.9,19.4,1.4,16.0,75.2
2486,18,1953,135.5,46.6,98.6,97.2,29.6,75.4,248.7,257.5,117.5,51.3,16.0,55.8
2487,18,1954,308.4,250.6,60.7,16.2,73.7,26.1,96.1,123.2,286.0,38.1,15.9,12.3
2488,18,1955,47.9,14.9,124.4,64.4,113.5,20.8,160.0,329.4,89.2,170.6,0.0,21.4
2489,18,1956,136.4,63.9,180.9,115.1,18.5,113.0,356.8,292.5,49.3,134.0,2.5,57.8
2490,18,1957,184.1,144.7,110.9,222.7,144.4,73.5,143.8,203.2,29.9,113.6,86.9,62.6
2491,18,1958,38.7,85.8,116.0,101.0,91.6,34.5,253.5,265.1,229.3,25.3,16.3,93.3
2492,18,1959,113.5,120.8,114.6,33.3,57.4,19.8,454.6,243.7,243.0,47.3,85.2,17.0
2493,18,1960,48.2,9.9,144.7,47.0,29.3,23.3,202.3,183.3,34.2,1.1,4.1,39.0
2494,18,1961,103.3,57.9,54.5,107.5,55.1,107.3,199.6,217.4,118.3,28.8,53.2,35.0
2495,18,1962,20.5,97.0,51.0,117.5,34.0,41.1,132.7,137.1,171.3,11.9,52.7,63.5
2496,18,1963,0.0,36.4,251.8,188.9,82.4,24.8,68.4,67.0,32.9,12.8,83.5,60.2
2497,18,1964,126.2,60.7,96.0,134.6,41.3,92.7,167.4,99.4,64.0,1.3,4.6,58.0
2498,18,1965,62.2,138.1,99.9,179.8,153.4,32.4,83.9,62.0,16.4,26.2,33.0,25.2
2499,18,1966,1.5,199.3,155.2,148.5,114.0,59.9,169.7,203.9,217.4,83.6,3.5,22.4
2500,18,1967,17.5,114.0,156.9,88.1,54.5,52.0,137.9,160.6,115.9,47.1,15.7,131.2
2501,18,1968,117.2,72.4,85.2,63.0,58.6,52.1,259.3,183.2,20.9,65.6,29.8,58.2
2502,18,1969,81.2,139.7,112.1,174.1,107.7,33.3,156.6,176.4,45.0,62.8,5.6,1.1
